Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90366,Life expectancy at birth,E92000001,England,E08000018,Rotherham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.08,76.66,77.51,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000019,Sheffield,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.07,77.78,78.36,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000021,Newcastle upon Tyne,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.15,76.74,77.57,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000022,North Tyneside,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.86,77.4,78.32,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000023,South Tyneside,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.6,76.02,77.17,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000024,Sunderland,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.11,75.69,76.53,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000025,Birmingham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.34,76.12,76.56,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000026,Coventry,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.82,76.43,77.22,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000027,Dudley,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.33,77.96,78.71,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000028,Sandwell,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,75.68,75.3,76.06,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000029,Solihull,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.52,79.05,79.98,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.9,76.49,77.31,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.33,75.91,76.76,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.55,76.23,76.86,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.48,77,77.95,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.62,77.29,77.96,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.04,77.8,78.29,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.98,76.61,77.34,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.65,76.14,77.16,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.26,75.76,76.76,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.85,80.5,81.2,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.68,79.25,80.11,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.55,78.15,78.96,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,81.28,80.92,81.64,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.19,78.65,79.72,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.95,78.59,79.31,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.89,78.51,79.27,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.32,78.92,79.73,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.16,77.72,78.6,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.71,76.22,77.2,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.58,77,78.15,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.46,77.99,78.93,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.79,80.35,81.23,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.08,78.67,79.49,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.9,78.5,79.31,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.99,78.56,79.43,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.96,77.45,78.47,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.67,80.08,81.26,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,81.1,80.58,81.63,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.94,77.52,78.37,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.89,77.45,78.33,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.67,79.19,80.15,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,76.48,76.05,76.91,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.04,78.64,79.44,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,82.37,81.88,82.85,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.37,77.93,78.81,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.8,79.33,80.26,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.04,76.57,77.51,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.49,78.04,78.95,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.8,79.37,80.22,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.29,79.76,80.82,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.8,80.55,81.05,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.61,78.37,78.85,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.72,80.49,80.96,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.75,79.46,80.04,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.75,79.59,79.92,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.82,79.55,80.08,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,81.24,81.06,81.41,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.55,80.36,80.74,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.01,78.84,79.18,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,77.83,77.63,78.02,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80,79.75,80.24,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.52,78.27,78.77,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.58,79.36,79.81,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,78.83,78.59,79.06,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,81.14,80.9,81.39,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.12,78.89,79.35,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.27,80.03,80.51,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,81.14,80.96,81.33,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.38,79.1,79.65,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,80.3,80.08,80.52,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2020 - 22,79.51,79.24,79.79,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.08,79.37,80.79,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,79.48,78.92,80.03,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.01,80.45,81.57,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.15,80.66,81.65,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.32,80.69,81.95,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.45,79.87,81.03,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.27,81.84,82.7,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.04,79.5,80.58,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,78.98,78.4,79.55,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,79.88,79.47,80.29,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.3,82.97,83.63,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.01,80.5,81.52,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.94,82.46,83.42,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.37,82.93,83.82,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.41,80.99,81.83,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.4,80.02,80.77,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.5,83.46,85.53,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.54,80.13,80.95,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.41,82.93,83.89,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.06,81.59,82.53,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,79.86,79.43,80.28,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.75,84.32,85.19,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.63,82.33,82.94,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.92,83.53,84.31,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.62,84.26,84.98,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.27,81.87,82.67,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.93,82.41,83.45,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.44,83.03,83.85,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.81,81.33,82.28,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.28,80.78,81.78,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.35,81.9,82.81,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.03,81.53,82.53,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.93,81.55,82.32,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.32,83.73,84.9,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.56,84.06,85.06,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.68,82.17,83.2,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,81.68,81.05,82.31,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.8,84.33,85.28,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,85.28,84.8,85.75,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.5,82.09,82.91,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.08,82.68,83.49,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.34,81.88,82.81,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.38,81.95,82.81,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.23,82.72,83.74,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.43,80.14,80.73,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.55,83.24,83.86,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.51,83.2,83.82,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.86,83.51,84.21,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.46,83.2,83.72,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.34,84.07,84.61,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.67,82.17,83.16,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000056,Central Bedfordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.68,83.31,84.05,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000057,Northumberland,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.92,82.58,83.27,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000058,"Bournemouth, Christchurch and Poole",Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.54,83.23,83.84,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000059,Dorset,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.9,84.58,85.21,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000060,Buckinghamshire UA,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84.49,84.22,84.77,,,,,,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000061,North Northamptonshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,82.24,81.9,82.57,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000062,West Northamptonshire,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.01,82.69,83.32,,,,,,,Similar,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000065,North Yorkshire UA,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,84,83.76,84.24,,,,,Value for North Yorkshire Cty applied to North Yorkshire UA,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000066,Somerset UA,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,83.87,83.61,84.13,,,,,Value for Somerset Cty applied to Somerset UA,,Better,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000001,Bolton,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.74,80.36,81.13,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000002,Bury,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.92,80.45,81.39,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000003,Manchester,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,79.22,78.9,79.54,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000004,Oldham,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.06,79.63,80.5,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000005,Rochdale,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.4,79.97,80.84,,,,,,,Worse,Not compared,20200000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000006,Salford,Counties & UAs (from Apr 2023),Female,All ages,,,2020 - 22,80.09,79.68,80.5,,,,,,,Worse,Not compared,20200000,,,3y
